Month,DayOfMonth,DayOfWeek,PlaneAge,Distance,AirTime,DepTime,ArrTime,ArrDelay
4,19,6,10,1430,178,639,1048,-37
4,19,6,10,405,61,1925,2038,8
4,19,6,10,1495,208,1116,1409,-6
4,19,6,10,1495,193,1440,1905,-20
4,20,7,10,284,44,855,850,-15
4,20,7,10,1750,201,1243,1816,-14
4,20,7,10,1750,262,936,1211,1
4,20,7,10,1258,184,1854,2115,-10
4,20,7,10,291,46,2143,2245,-5
4,21,1,10,1180,180,1905,2120,15
4,21,1,10,670,104,1354,1554,-6
4,21,1,10,291,46,614,713,-2
4,21,1,10,580,95,1749,1834,-6
4,21,1,10,239,43,1630,1722,-3
4,21,1,10,395,62,1207,1324,-1
4,21,1,10,1258,148,739,1120,-20
4,22,2,10,1545,187,1030,1555,-10
4,22,2,10,1442,205,1909,2046,-9
4,22,2,10,1072,155,1639,1830,-15
4,22,2,10,1024,120,631,947,-18
4,22,2,10,479,72,2115,2243,-2
4,23,3,10,307,57,2050,2106,1
4,23,3,10,451,61,1048,1159,-6
4,23,3,10,307,47,1821,2024,-11
4,23,3,10,1521,220,2136,2328,3
4,23,3,10,569,89,700,840,-5
4,23,3,10,308,55,910,1019,-6
4,23,3,10,1440,176,1233,1741,-9
4,24,4,10,358,58,824,933,-7
4,24,4,10,533,75,1519,1751,-4
4,24,4,10,223,47,657,800,-5
4,24,4,10,629,78,1154,1437,-18
4,24,4,10,237,36,1837,1926,1
4,24,4,10,397,60,1010,1123,-7
4,24,4,10,254,40,1948,2140,0
4,25,5,10,1180,172,1010,1217,2
4,25,5,10,580,93,859,943,-2
4,25,5,10,1072,135,1919,2252,42
4,25,5,10,254,48,620,618,-7
4,25,5,10,1489,176,1243,1755,-15
4,25,5,10,546,85,644,822,-8
4,26,6,10,1073,140,1026,1300,-20
4,26,6,10,562,89,1726,1808,-2
4,26,6,10,347,55,1829,1837,-13
4,26,6,10,239,42,1559,1655,0
4,26,6,10,1073,151,715,956,-9
4,26,6,10,848,130,1357,1517,-13
4,26,6,10,507,79,1918,2146,-4
4,27,7,10,369,59,1440,1554,-6
4,27,7,10,1444,182,1630,2145,-5
4,27,7,10,304,48,1002,1103,3
4,27,7,10,417,62,1132,1258,8
4,27,7,10,296,45,1324,1420,5
4,27,7,10,507,90,838,931,11
4,28,1,10,611,94,1356,1444,-6
4,28,1,10,611,85,1037,1322,7
4,28,1,10,423,65,656,809,-6
4,28,1,10,1680,237,1521,1734,4
4,28,1,10,423,66,844,1004,4
4,28,1,10,188,43,1758,1850,-5
4,28,1,10,342,58,1930,2040,-5
4,28,1,10,404,66,2110,2227,-8
4,29,2,10,2176,249,1040,1806,-19
4,29,2,10,997,124,2054,12,-18
4,29,2,10,668,102,1859,2019,-6
4,29,2,10,258,54,851,1005,0
4,29,2,10,480,73,658,828,3
4,30,3,10,1751,250,1653,1915,0
4,30,3,10,588,89,1534,1616,-9
4,30,3,10,377,62,1154,1308,-7
4,30,3,10,543,74,830,955,-15
4,30,3,10,377,68,1339,1459,-6
4,30,3,10,180,33,2131,2217,-3
4,30,3,10,361,61,1949,2108,3
4,30,3,10,159,35,1030,1118,-7
4,30,3,10,180,34,721,809,-1
4,1,2,10,328,55,1956,2105,-5
4,1,2,10,336,51,1819,1920,-10
4,1,2,10,1521,168,940,1442,-28
4,1,2,10,284,46,1543,1740,-10
4,1,2,10,258,50,751,857,-8
4,1,2,10,480,72,556,722,-3
4,2,3,10,775,118,1458,1611,-4
4,2,3,10,1024,143,1640,1818,-22
4,2,3,10,957,143,1128,1318,3
4,2,3,10,148,30,1347,1431,1
4,2,3,10,256,48,2156,2258,8
4,2,3,10,1188,173,747,1058,-2
4,2,3,10,866,124,1911,2133,3
4,3,4,10,283,50,2237,2339,39
4,3,4,10,159,35,1437,1524,4
4,3,4,10,180,40,1751,1844,4
5,3,6,10,2075,288,1540,1747,-18
5,3,6,10,304,53,1842,1943,3
5,3,6,10,417,61,2010,2121,-9
5,3,6,10,237,43,801,854,-11
5,4,7,10,546,77,1233,1500,-10
5,4,7,10,777,99,2007,2259,-6
5,4,7,10,224,37,1105,1154,-11
5,4,7,10,697,104,828,1027,-13
5,4,7,10,1258,149,1534,1916,-19
5,5,1,10,283,56,636,744,-6
5,5,1,10,1999,293,825,1045,15
5,5,1,10,390,61,1306,1421,6
5,5,1,10,370,58,1112,1236,6
5,5,1,10,564,89,1445,1628,3
5,5,1,10,605,80,1652,1827,-8
5,5,1,10,404,68,1856,2018,-2
5,5,1,10,338,55,2042,2216,26
5,6,2,10,189,42,1745,1838,-7
5,6,2,10,325,58,845,956,1
5,6,2,10,237,41,1906,1957,-8
5,6,2,10,1090,137,1224,1657,-18
5,6,2,10,407,67,1030,1157,2
5,6,2,10,369,65,658,810,-15
5,6,2,10,237,44,2024,2118,-2
5,7,3,10,239,43,630,725,-5
5,7,3,10,1335,170,751,1154,-11
5,7,3,10,1020,166,1759,1904,44
5,7,3,10,937,164,1431,1730,20
5,7,3,10,668,101,1232,1333,-22
5,7,3,10,304,56,1931,2036,41
5,7,3,10,447,68,2059,2221,31
5,8,4,10,457,69,1919,2144,-6
5,8,4,10,997,130,1401,1724,-6
5,8,4,10,1855,216,717,1307,-23
5,8,4,10,612,91,1806,1850,0
5,9,5,10,229,43,648,646,-4
5,9,5,10,1444,224,721,924,9
5,9,5,10,632,84,1955,2230,-15
5,9,5,10,333,52,1138,1247,-3
5,9,5,10,325,53,947,1056,-14
5,9,5,10,1838,207,1322,1918,-7
5,10,6,10,370,61,1430,1548,-7
5,10,6,10,1750,252,1138,1404,9
5,10,6,10,668,107,941,1106,1
5,10,6,10,2075,228,1620,2322,-43
5,10,6,10,336,65,745,902,-8
5,11,7,10,2039,215,1626,2328,-27
5,11,7,10,414,69,1236,1406,21
5,11,7,10,920,139,628,900,-20
5,11,7,10,414,68,1430,1600,15
5,11,7,10,1984,304,951,1206,36
5,12,1,10,407,68,1055,1231,46
5,12,1,10,1372,152,1740,2231,16
5,12,1,10,550,95,659,758,18
5,12,1,10,1501,221,823,1023,43
5,12,1,10,543,90,1306,1448,58
5,12,1,10,762,98,1518,1711,36
5,13,2,10,1140,145,1957,37,-13
5,13,2,10,337,56,1033,1143,-7
5,13,2,10,370,55,855,1015,5
5,13,2,10,338,52,1441,1546,-9
5,13,2,10,651,92,1210,1402,-13
5,13,2,10,397,66,1810,1929,-1
5,13,2,10,404,71,1626,1749,4
5,13,2,10,1262,192,659,831,11
5,14,3,10,223,48,1432,1535,-5
5,14,3,10,1024,154,733,920,-10
5,14,3,10,223,39,1300,1352,-18
5,14,3,10,2356,267,1610,2356,-19
5,14,3,10,533,86,627,708,-2
5,14,3,10,866,114,958,1210,-20
5,15,4,10,395,69,1803,1929,14
5,15,4,10,471,69,1406,1532,2
5,15,4,10,1751,224,2000,2157,-13
5,15,4,10,668,79,848,1122,-28
5,15,4,10,838,127,640,801,-14
5,15,4,10,471,70,1605,1731,6
5,15,4,10,675,112,1222,1333,-2
5,16,5,10,441,66,2156,2310,55
5,16,5,10,937,138,1906,2137,67
5,16,5,10,1844,235,1230,1839,9
5,16,5,10,371,68,832,950,-10
5,16,5,10,543,82,611,751,-9
5,16,5,10,371,61,1032,1147,-3
5,17,6,10,1642,212,1002,1149,4
5,17,6,10,441,60,802,915,-5
5,17,6,10,1166,156,1859,2245,-10
5,17,6,10,1844,232,1223,1827,2
5,18,7,10,611,98,1333,1421,-4
5,18,7,10,328,50,1008,1111,-4
5,18,7,10,925,121,705,920,-20
5,18,7,10,345,54,1727,1837,-8
5,18,7,10,1521,203,1457,1634,-16
5,18,7,10,328,63,1143,1255,0
5,18,7,10,601,89,1907,2053,-7
5,19,1,10,187,34,1444,1543,8
5,19,1,10,239,46,1204,1300,0
5,19,1,10,248,41,1745,1834,9
5,19,1,10,562,80,901,1130,-5
5,19,1,10,187,32,1323,1405,-10
5,19,1,10,239,43,1606,1703,3
5,19,1,10,308,48,2009,2103,-12
5,19,1,10,347,50,630,831,-9
5,19,1,10,1210,153,1852,1938,-12
5,19,1,10,417,60,2132,2242,-13
5,20,2,10,528,73,2051,2320,-10
5,20,2,10,714,90,1743,2024,-16
5,20,2,10,1044,138,1239,1308,-2
5,20,2,10,337,54,1558,1702,-13
5,20,2,10,646,97,1340,1531,-4
5,20,2,10,1333,171,649,1207,7
5,21,3,10,1111,143,1843,2018,3
5,21,3,10,148,32,651,736,1
5,21,3,10,842,123,1325,1541,-9
5,21,3,10,359,53,815,918,8
5,21,3,10,888,108,944,1241,-9
5,21,3,10,444,57,2042,2148,-22
5,21,3,10,1497,205,1619,1759,-1
5,22,4,10,226,45,909,1007,-8
5,22,4,10,1372,164,1237,1752,2
5,22,4,10,304,51,2114,2219,64
5,22,4,10,345,56,725,840,0
5,22,4,10,417,69,2249,17,82
5,22,4,10,226,46,1103,1205,10
5,22,4,10,1262,179,1829,2046,66
5,23,5,10,670,99,2032,2226,71
5,23,5,10,223,54,1159,1328,48
5,23,5,10,419,63,2252,7,72
5,23,5,10,1588,193,1409,1955,55
5,23,5,10,342,58,629,745,-5
5,23,5,10,358,57,1008,1116,1
5,23,5,10,404,71,817,942,2
5,24,6,10,570,88,1620,1800,0
5,24,6,10,419,58,1837,1946,6
5,24,6,10,405,63,924,1037,-8
5,24,6,10,478,76,1530,1558,3
5,24,6,10,989,146,1119,1504,9
5,24,6,10,313,48,756,856,-4
5,25,7,10,358,59,1404,1516,-4
5,25,7,10,370,54,2113,2218,-12
5,25,7,10,337,52,1930,2032,-23
5,25,7,10,833,119,1132,1146,-4
5,25,7,10,369,66,1220,1339,-1
5,25,7,10,404,68,1549,1708,-7
5,25,7,10,371,60,1746,1859,-6
5,26,1,10,838,98,1449,1740,-25
5,26,1,10,1036,139,2045,2314,-11
5,26,1,10,838,130,1837,1959,-11
5,26,1,10,423,65,1305,1420,-10
5,26,1,10,1037,122,758,1212,-28
5,27,2,10,307,56,1417,1428,3
5,27,2,10,937,133,845,1108,-7
5,27,2,10,307,50,1151,1352,7
5,27,2,10,838,94,1456,1744,-21
5,27,2,10,1036,141,2038,2311,-14
5,27,2,10,838,142,1834,2006,-4
5,27,2,10,192,37,725,822,7
5,28,3,10,236,48,1456,1605,-5
5,28,3,10,370,58,1637,1751,-4
5,28,3,10,337,54,904,1007,-13
5,28,3,10,543,74,2145,2311,6
5,28,3,10,370,65,719,841,1
5,28,3,10,304,52,1820,1920,-5
5,28,3,10,258,47,1238,1343,-12
5,28,3,10,446,63,1951,2104,-11
5,28,3,10,843,123,631,649,-1
5,28,3,10,447,71,1039,1202,-8
5,29,4,10,533,72,1234,1455,25
5,29,4,10,533,77,1628,1858,3
5,29,4,10,533,89,1518,1606,16
5,29,4,10,237,37,1927,2016,-9
5,29,4,10,630,115,658,1014,39
5,29,4,10,391,59,1037,1206,41
5,29,4,10,254,38,2041,2232,-8
5,30,5,10,1750,195,1055,1620,0
5,30,5,10,787,112,2205,15,90
5,30,5,10,1750,265,740,1015,30
5,30,5,10,989,139,1750,2154,109
5,30,5,10,271,49,652,650,-5
5,31,6,10,487,79,1154,1227,22
5,31,6,10,1670,250,859,1125,20
5,31,6,10,1521,173,1258,1805,-15
5,31,6,10,997,128,1845,2213,-7
5,1,4,10,370,58,828,939,-6
5,1,4,10,402,57,1725,1937,7
5,1,4,10,1262,146,1010,1444,-26
5,1,4,10,834,106,2003,2203,-2
5,1,4,10,390,62,627,743,-12
5,1,4,10,251,43,1545,1643,3
5,2,5,10,872,133,1244,1315,70
5,2,5,10,587,139,758,1031,46
5,2,5,10,189,38,1102,1219,74
5,2,5,10,478,75,659,730,-5
5,2,5,10,338,56,1355,1508,78
5,2,5,10,935,109,1932,2334,49
5,2,5,10,647,90,1725,1905,60
5,2,5,10,404,68,1540,1659,69
5,3,6,10,239,44,930,1027,-3
5,3,6,10,1335,158,1057,1450,-20
6,3,2,10,369,67,825,951,-4
6,3,2,10,325,48,655,751,-14
6,3,2,10,992,133,2002,2249,-16
6,3,2,10,1813,199,1026,1701,-24
6,3,2,10,267,62,1752,1920,-15
6,4,3,10,1166,167,558,805,5
6,4,3,10,1588,179,1933,109,19
6,4,3,10,1751,232,831,1053,-2
6,4,3,10,361,53,1350,1454,-11
6,4,3,10,389,69,1534,1652,2
6,4,3,10,543,68,1127,1249,-26
6,4,3,10,397,64,1721,1900,20
6,5,4,10,675,107,720,1040,55
6,5,4,10,1335,189,1828,2248,138
6,5,4,10,192,40,1515,1605,110
6,5,4,10,1335,183,1110,1440,100
6,5,4,10,861,115,2310,120,95
6,5,4,10,192,39,1635,1726,111
6,6,5,10,1912,258,1540,1712,-8
6,6,5,10,562,71,2023,2244,-6
6,6,5,10,972,129,935,1155,-15
6,6,5,10,1011,133,1237,1458,-17
6,6,5,10,972,135,631,857,-8
6,6,5,10,347,47,1750,1947,-13
6,7,6,10,248,44,2003,2054,14
6,8,7,10,758,120,1113,1140,25
6,8,7,10,324,50,942,1047,-3
6,8,7,10,407,68,2236,2359,34
6,8,7,10,762,138,1214,1447,42
6,8,7,10,451,65,1850,2001,1
6,8,7,10,337,52,1714,1819,4
6,8,7,10,543,75,1518,1644,19
6,8,7,10,248,42,821,915,0
6,8,7,10,365,57,2024,2142,7
6,9,1,10,787,108,2249,51,71
6,9,1,10,408,76,2014,2230,90
6,9,1,10,446,86,606,748,13
6,9,1,10,1671,215,1250,1942,42
6,9,1,10,417,62,815,934,14
6,9,1,10,621,83,958,1139,4
6,10,2,10,162,36,1946,1934,-6
6,10,2,10,1591,184,1234,1858,-17
6,10,2,10,1040,145,722,903,-7
6,10,2,10,1750,252,2021,2249,14
6,10,2,10,258,51,1056,1202,2
6,10,2,10,1129,172,928,1029,14
6,11,3,10,1506,182,1357,1911,-9
6,11,3,10,337,56,645,753,-2
6,11,3,10,853,113,1010,1324,4
6,11,3,10,447,68,816,939,-6
6,11,3,10,869,117,1942,2056,-14
6,12,4,10,1076,122,1145,1621,21
6,12,4,10,1333,197,756,939,34
6,12,4,10,765,98,1948,2237,-13
6,12,4,10,258,47,959,1119,34
6,12,4,10,237,54,616,727,7
6,12,4,10,251,46,1816,1914,4
6,12,4,10,351,53,1647,1751,11
6,13,5,10,972,128,630,848,-17
6,13,5,10,258,48,1445,1606,26
6,13,5,10,655,94,931,1118,-7
6,13,5,10,2155,300,1151,1403,3
6,13,5,10,304,56,2030,2138,33
6,13,5,10,447,64,1640,1805,35
6,13,5,10,447,70,1837,2001,36
6,14,6,10,611,95,1754,2013,148
6,14,6,10,2106,249,924,1646,-29
6,14,6,10,236,45,749,842,-13
6,14,6,10,1733,259,2057,2332,167
6,14,6,10,370,60,559,715,-5
6,15,7,10,223,41,1816,1914,-6
6,15,7,10,358,56,1502,1612,-8
6,15,7,10,1099,129,2030,50,20
6,15,7,10,325,50,1334,1432,-8
6,15,7,10,671,102,1102,1301,1
6,15,7,10,358,55,1650,1754,-1
6,16,1,10,258,48,746,848,-2
6,16,1,10,162,30,2106,2252,7
6,16,1,10,1099,157,630,720,0
6,16,1,10,423,67,1928,2046,21
6,16,1,10,1037,122,1449,1900,20
6,16,1,10,480,69,916,1040,0
6,16,1,10,404,69,1109,1229,-1
6,16,1,10,338,59,1303,1413,-2
6,17,2,10,162,35,805,753,-2
6,17,2,10,1855,264,2030,2307,112
6,17,2,10,1790,257,829,1057,7
6,17,2,10,325,50,1301,1408,3
6,17,2,10,1444,172,1443,1946,-14
6,17,2,10,389,59,1121,1232,2
6,18,3,10,239,43,1530,1626,-9
6,18,3,10,1166,160,2110,2308,13
6,18,3,10,957,119,1707,2045,10
6,18,3,10,1210,144,847,1325,-10
6,18,3,10,248,42,1402,1459,-6
6,18,3,10,337,53,654,811,-4
6,19,4,10,133,28,2243,2323,48
6,19,4,10,997,121,808,1124,-16
6,19,4,10,951,124,1330,1616,6
6,19,4,10,238,48,1648,1809,9
6,19,4,10,1073,146,1834,2114,-6
6,19,4,10,174,40,1205,1304,9
6,20,5,10,787,109,2028,2236,-9
6,20,5,10,989,126,1628,1953,-12
6,20,5,10,423,65,1248,1403,-7
6,20,5,10,423,65,1436,1551,-14
6,20,5,10,1105,153,714,857,-8
6,21,6,10,663,104,653,850,0
6,21,6,10,293,42,1220,1315,-5
6,21,6,10,248,57,1527,1637,12
6,21,6,10,239,36,1100,1149,-6
6,21,6,10,816,114,912,1017,-13
6,21,6,10,226,40,1822,1916,-9
6,21,6,10,293,45,1345,1446,-9
6,21,6,10,1069,148,1659,1742,-3
6,21,6,10,338,49,1944,2044,-16
6,22,7,10,397,70,1256,1423,-2
6,22,7,10,1140,162,1128,1225,0
6,22,7,10,325,52,1634,1743,-2
6,22,7,10,1044,131,625,1048,-12
6,22,7,10,1444,175,1826,2330,-10
6,22,7,10,389,59,1453,1603,-7
6,23,1,10,777,117,1210,1322,-3
6,23,1,10,283,52,1034,1139,4
6,23,1,10,336,63,855,1007,7
6,23,1,10,337,56,1700,1806,6
6,23,1,10,284,48,621,822,-3
6,23,1,10,1750,230,1400,1614,-1
6,23,1,10,1855,226,1826,30,-5
6,24,2,10,308,47,1448,1550,15
6,24,2,10,668,98,557,849,-11
6,24,2,10,1440,192,1113,1241,36
6,24,2,10,668,100,930,1032,-18
6,24,2,10,872,108,1935,2334,-16
6,24,2,10,342,64,1611,1726,6
6,24,2,10,338,53,1756,1903,-2
6,24,2,10,451,67,1308,1425,20
6,25,3,10,1111,147,1954,2135,80
6,25,3,10,148,35,650,739,4
6,25,3,10,842,167,1358,1658,68
6,25,3,10,359,55,822,931,21
6,25,3,10,888,127,1007,1327,37
6,25,3,10,444,64,2159,2316,66
6,25,3,10,1497,194,1738,1926,86
6,26,4,10,307,68,1641,1701,6
6,26,4,10,1521,191,747,1313,-2
6,26,4,10,226,39,1959,2054,-6
6,26,4,10,307,51,1350,1558,-2
6,26,4,10,1521,206,1731,1912,-13
6,26,4,10,345,56,606,717,2
6,26,4,10,371,59,2124,2236,-4
6,27,5,10,369,60,828,943,-12
6,27,5,10,325,54,655,806,1
6,27,5,10,992,131,2038,2325,20
6,27,5,10,1813,219,1023,1733,8
6,27,5,10,267,52,1908,2012,37
6,28,6,10,1180,143,1834,2013,-22
6,28,6,10,580,88,1728,1808,-2
6,28,6,10,1093,147,700,951,1
6,28,6,10,239,43,1602,1657,-3
6,28,6,10,972,136,1020,1253,-2
6,28,6,10,848,120,1410,1524,-11
6,1,7,10,770,88,1045,1333,-17
6,1,7,10,1263,166,1924,2230,-15
6,1,7,10,895,143,849,1023,18
6,1,7,10,869,107,1411,1709,-21
6,1,7,10,197,37,1750,1838,-17
6,1,7,10,997,142,646,817,12
6,2,1,10,325,57,2138,2251,1
6,2,1,10,998,137,958,1129,-1
6,2,1,10,181,35,1634,1720,-10
6,2,1,10,248,41,1339,1433,-7
6,2,1,10,629,101,1854,1957,7
6,2,1,10,223,43,2021,2120,0
6,2,1,10,377,65,752,908,-12
6,2,1,10,437,65,1154,1309,-6
6,2,1,10,495,74,1752,1821,-9
6,2,1,10,248,43,1512,1607,-8
7,12,6,10,288,54,1659,1805,-10
7,12,6,10,1999,265,1853,2032,-8
7,12,6,10,717,92,1346,1632,2
7,12,6,10,370,46,2106,2206,-24
7,12,6,10,1262,158,635,1126,-9
7,12,6,10,251,49,1155,1300,0
7,13,7,10,288,58,2259,13,288
7,13,7,10,288,47,1657,1755,10
7,13,7,10,611,93,47,137,277
7,13,7,10,2106,247,814,1542,-18
7,13,7,10,236,48,638,738,-7
7,13,7,10,423,74,159,323,268
7,14,1,10,369,68,2125,2249,4
7,14,1,10,258,47,743,844,-6
7,14,1,10,1099,146,629,714,-6
7,14,1,10,507,73,1517,1739,19
7,14,1,10,188,39,1841,1935,0
7,14,1,10,480,71,907,1033,-7
7,14,1,10,296,47,2005,2103,-2
7,14,1,10,422,65,1803,1823,13
7,14,1,10,404,70,1113,1237,7
7,14,1,10,338,57,1302,1425,10
7,15,2,10,325,57,1750,1909,4
7,15,2,10,1444,181,1932,45,-10
7,15,2,10,338,54,604,716,-4
7,15,2,10,342,61,920,1032,-8
7,15,2,10,342,63,1236,1350,-5
7,15,2,10,389,60,1617,1728,-2
7,15,2,10,342,55,739,844,-11
7,15,2,10,342,62,1103,1212,-3
7,15,2,10,404,68,1427,1550,5
7,16,3,10,1552,205,935,1514,29
7,16,3,10,349,49,800,906,-14
7,16,3,10,1235,166,1841,1941,21
7,16,3,10,359,59,1703,1815,25
7,16,3,10,1372,167,2008,109,14
7,16,3,10,587,80,1550,1627,22
7,16,3,10,895,126,607,738,3
7,17,4,10,1140,141,1958,32,-18
7,17,4,10,337,51,1111,1216,26
7,17,4,10,370,57,910,1033,23
7,17,4,10,338,53,1448,1556,1
7,17,4,10,651,94,1233,1424,9
7,17,4,10,397,62,1813,1927,-3
7,17,4,10,404,69,1631,1750,5
7,17,4,10,1262,166,721,823,3
7,18,5,10,2027,244,1149,1928,8
7,18,5,10,386,60,801,913,-2
7,18,5,10,1140,153,630,716,-9
7,18,5,10,587,81,1954,2123,-12
7,18,5,10,386,66,949,1107,-3
7,19,6,10,1111,148,1340,1629,-11
7,19,6,10,283,52,1202,1306,-4
7,19,6,10,611,85,845,1125,-5
7,19,6,10,895,126,1918,2035,-20
7,19,6,10,997,137,630,804,-11
7,19,6,10,997,134,1708,1837,-18
7,20,7,10,349,53,1306,1412,-3
7,20,7,10,328,53,947,951,-9
7,20,7,10,349,51,757,903,-17
7,20,7,10,895,112,1452,1757,-3
7,20,7,10,1733,257,1911,2145,10
7,20,7,10,328,49,1031,1237,2
7,21,1,10,580,86,1110,1347,-3
7,21,1,10,872,116,1538,1549,-11
7,21,1,10,325,49,2003,2108,28
7,21,1,10,189,31,1415,1459,-6
7,21,1,10,325,53,1841,1948,38
7,21,1,10,180,29,2119,2159,9
7,21,1,10,646,90,1630,1812,-18
7,21,1,10,1180,145,659,1039,-6
7,22,2,10,223,40,917,1030,15
7,22,2,10,577,88,2056,2150,35
7,22,2,10,1521,187,1057,1614,-11
7,22,2,10,577,69,1804,2034,44
7,22,2,10,1444,179,2213,2321,-4
7,22,2,10,325,51,739,841,-4
7,22,2,10,180,39,615,706,-4
7,23,3,10,288,66,1558,1718,3
7,23,3,10,288,55,1420,1528,-2
7,23,3,10,255,46,1817,1916,21
7,23,3,10,880,128,2133,2250,5
7,23,3,10,1999,247,620,1343,-2
7,23,3,10,534,73,1942,2116,21
7,24,4,10,1076,139,1115,1549,-11
7,24,4,10,1333,167,749,849,-16
7,24,4,10,765,103,1941,2235,-15
7,24,4,10,258,54,931,1041,-4
7,24,4,10,237,49,619,724,4
7,24,4,10,251,42,1809,1904,-6
7,24,4,10,351,52,1630,1736,-4
7,25,5,10,756,98,2030,2227,7
7,25,5,10,1034,137,1215,1510,90
7,25,5,10,675,89,1855,2018,23
7,25,5,10,920,137,1544,1834,114
7,26,6,10,756,105,717,919,-1
7,26,6,10,443,67,954,1211,1
7,26,6,10,1751,227,1858,2058,33
7,26,6,10,238,44,1429,1527,-23
7,26,6,10,907,129,1708,1831,36
7,26,6,10,336,60,1242,1356,-4
7,26,6,10,447,63,2119,2236,26
7,27,7,10,777,117,2100,2215,170
7,27,7,10,283,51,1914,2028,68
7,27,7,10,972,127,2246,106,156
7,27,7,10,1999,241,1131,1840,65
7,27,7,10,651,92,725,922,-3
7,28,1,10,148,32,700,749,14
7,28,1,10,1335,172,844,1248,28
7,28,1,10,1442,189,1911,2038,-2
7,28,1,10,1072,147,1701,1841,11
7,28,1,10,336,59,1324,1438,33
7,28,1,10,534,77,1501,1632,27
7,28,1,10,479,64,2118,2233,-2
7,29,2,10,307,58,2248,2308,98
7,29,2,10,451,65,1105,1225,0
7,29,2,10,307,48,1847,2048,-7
7,29,2,10,1521,205,2337,114,89
7,29,2,10,569,92,654,839,-6
7,29,2,10,308,58,910,1023,-12
7,29,2,10,1440,183,1253,1808,-2
7,30,3,10,284,49,1859,1913,-2
7,30,3,10,397,64,634,755,0
7,30,3,10,1444,197,1955,2123,-7
7,30,3,10,325,46,2154,2252,-8
7,30,3,10,1262,155,1033,1528,-22
7,30,3,10,647,88,819,1000,-10
7,30,3,10,410,58,1612,1824,-11
7,31,4,10,229,66,1804,1825,80
7,31,4,10,229,44,1432,1639,14
7,31,4,10,1444,187,1908,2033,73
7,31,4,10,325,52,636,750,0
7,31,4,10,333,49,2224,2320,55
7,31,4,10,1444,184,828,1347,2
7,31,4,10,325,48,2107,2205,65
8,3,7,10,675,97,1228,1519,-11
8,3,7,10,303,47,904,1003,-7
8,3,7,10,258,47,1908,2016,1
8,3,7,10,471,68,1030,1149,-11
8,3,7,10,419,64,719,836,-4
8,3,7,10,2176,280,1601,1809,-26
8,3,7,10,853,110,2045,2347,2
8,4,1,10,957,133,620,747,-13
8,4,1,10,1733,252,2128,2353,138
8,4,1,10,1844,213,1245,1832,2
8,4,1,10,371,72,835,958,-2
8,4,1,10,371,60,1035,1149,-1
8,5,2,10,580,86,1113,1351,1
8,5,2,10,872,114,1549,1600,0
8,5,2,10,189,31,1425,1508,3
8,5,2,10,256,49,2257,15,140
8,5,2,10,407,73,1900,2027,2
8,5,2,10,646,89,1638,1819,-11
8,5,2,10,1180,148,703,1047,2
8,6,3,10,520,80,1749,1824,-11
8,6,3,10,520,80,1430,1709,-11
8,6,3,10,256,49,1905,2007,-8
8,6,3,10,256,44,1255,1358,-2
8,6,3,10,935,123,707,1124,-6
8,6,3,10,935,122,1151,1204,-21
8,7,4,10,296,44,1310,1409,-11
8,7,4,10,338,53,808,915,-10
8,7,4,10,304,67,2223,11,111
8,7,4,10,605,89,1714,1858,-2
8,7,4,10,697,90,1444,1632,-13
8,7,4,10,358,59,1142,1249,-6
8,7,4,10,480,83,1922,2056,6
8,7,4,10,404,64,950,1107,-13
8,8,5,10,325,51,753,857,-8
8,8,5,10,325,48,1104,1204,-6
8,8,5,10,325,53,935,1036,-4
8,8,5,10,180,35,1234,1318,-7
8,8,5,10,446,72,1508,1632,-8
8,8,5,10,369,60,619,731,-4
8,8,5,10,180,38,1351,1440,-5
8,8,5,10,1728,213,1706,2258,-7
8,19,2,10,408,65,1956,2118,18
8,19,2,10,1671,217,1231,1921,21
8,19,2,10,605,82,635,815,-5
8,19,2,10,404,68,845,1010,0
8,19,2,10,338,53,1042,1152,-8
8,20,3,10,1797,227,817,1033,-2
8,20,3,10,588,86,700,744,-6
8,20,3,10,2066,252,1458,2234,4
8,20,3,10,337,55,1058,1204,-11
8,20,3,10,407,67,1251,1409,-6
8,21,4,10,677,90,2119,2205,0
8,21,4,10,580,83,2017,2053,8
8,21,4,10,577,86,630,707,-18
8,21,4,10,1036,144,754,1030,-5
8,21,4,10,813,116,1555,1707,-28
8,21,4,10,1495,183,1104,1520,-40
8,21,4,10,546,88,1815,1956,21
8,22,5,10,288,52,1817,1926,1
8,22,5,10,288,54,1634,1743,-2
8,22,5,10,611,91,1959,2046,-14
8,22,5,10,2106,252,816,1541,-19
8,22,5,10,236,46,640,745,0
8,22,5,10,423,62,2121,2237,-18
8,23,6,10,369,59,1503,1620,-10
8,23,6,10,258,42,950,1047,-13
8,23,6,10,325,53,1340,1440,-5
8,23,6,10,1099,147,825,909,-16
8,23,6,10,833,107,1656,2054,-6
8,23,6,10,446,64,1129,1256,-9
8,24,7,10,937,123,930,1143,-2
8,24,7,10,577,91,1535,1620,-5
8,24,7,10,308,45,2007,2100,-10
8,24,7,10,577,80,1222,1455,-10
8,24,7,10,1750,231,1701,1917,-28
8,24,7,10,419,61,734,847,-13
8,24,7,10,386,61,2129,2240,-15
8,25,1,10,377,62,1726,1840,-5
8,25,1,10,2106,251,921,1645,-10
8,25,1,10,236,41,613,716,-4
8,25,1,10,236,47,751,849,-1
8,25,1,10,290,61,1903,2016,-19
